Date,AAPL,MSFT,GOOGL,^GSPC,BRK-A,AMZN
2013-03-07 00:00:00-05:00,13.21104907989502,23.147146224975586,20.83583641052246,1544.260009765625,155210.0,13.694000244140625
2013-03-08 00:00:00-05:00,13.246026992797852,23.031984329223633,20.808809280395508,1551.1800537109375,155411.0,13.709500312805176
2013-03-11 00:00:00-04:00,13.434720993041992,22.925050735473633,20.89139175415039,1556.219970703125,155978.0,13.562000274658203
2013-03-12 00:00:00-04:00,13.145082473754883,22.95795440673828,20.710960388183594,1552.47998046875,154346.0,13.706500053405762
2013-03-13 00:00:00-04:00,13.142630577087402,22.9661865234375,20.65340232849121,1554.52001953125,155431.0,13.755000114440918
2013-03-14 00:00:00-04:00,13.269957542419434,23.147146224975586,20.559059143066406,1563.22998046875,155990.0,13.286999702453613
2013-03-15 00:00:00-04:00,13.612369537353516,23.064891815185547,20.377878189086914,1560.699951171875,153500.0,13.090999603271484
2013-03-18 00:00:00-04:00,13.982393264770508,23.1142520904541,20.2149658203125,1552.0999755859375,153241.0,12.894499778747559
2013-03-19 00:00:00-04:00,13.944658279418945,23.180049896240234,20.303302764892578,1548.3399658203125,152571.0,12.820500373840332
2013-03-20 00:00:00-04:00,13.870710372924805,23.295207977294922,20.388137817382812,1558.7099609375,153397.0,12.86400032043457
2013-03-21 00:00:00-04:00,13.890653610229492,23.122467041015625,20.301801681518555,1545.800048828125,153000.0,12.669500350952148
2013-03-22 00:00:00-04:00,14.172314643859863,23.237628936767578,20.27802848815918,1556.8900146484375,153741.0,12.887499809265137
2013-03-25 00:00:00-04:00,14.223553657531738,23.163593292236328,20.261260986328125,1551.68994140625,153784.0,12.800999641418457
2013-03-26 00:00:00-04:00,14.148689270019531,23.163593292236328,20.33083152770996,1563.77001953125,155708.0,13.01550006866455
2013-03-27 00:00:00-04:00,13.870710372924805,23.336339950561523,20.08658790588379,1562.8499755859375,154630.0,13.265000343322754
2013-03-28 00:00:00-04:00,13.581686019897461,23.53375244140625,19.874624252319336,1569.18994140625,156280.0,13.32450008392334
2013-04-01 00:00:00-04:00,13.159809112548828,23.53375244140625,20.049800872802734,1562.1700439453125,155253.0,13.080499649047852
2013-04-02 00:00:00-04:00,13.186810493469238,23.690038681030273,20.346345901489258,1570.25,157550.0,13.166000366210938
2013-04-03 00:00:00-04:00,13.254312515258789,23.492626190185547,20.175174713134766,1553.68994140625,156400.0,12.951499938964844
2013-04-04 00:00:00-04:00,13.123297691345215,23.525524139404297,19.89664649963379,1559.97998046875,157557.0,12.954000473022461
2013-04-05 00:00:00-04:00,12.984619140625,23.60778045654297,19.59584617614746,1553.280029296875,156330.0,12.77400016784668
2013-04-08 00:00:00-04:00,13.076970100402832,23.51729965209961,19.390640258789062,1563.0699462890625,158000.0,12.947500228881836
2013-04-09 00:00:00-04:00,13.100592613220215,24.356327056884766,19.460710525512695,1568.6099853515625,157570.0,13.057000160217285
2013-04-10 00:00:00-04:00,13.367834091186523,24.907442092895508,19.774274826049805,1587.72998046875,159400.0,13.238499641418457
2013-04-11 00:00:00-04:00,13.326106071472168,23.805206298828125,19.779529571533203,1593.3699951171875,159935.0,13.492500305175781
2013-04-12 00:00:00-04:00,13.187116622924805,23.681819915771484,19.771020889282227,1588.8499755859375,160525.0,13.643500328063965
2013-04-15 00:00:00-04:00,12.881830215454102,23.59956169128418,19.56781768798828,1552.3599853515625,157000.0,13.38599967956543
2013-04-16 00:00:00-04:00,13.077888488769531,23.829875946044922,19.854103088378906,1574.5699462890625,161000.0,13.616999626159668
2013-04-17 00:00:00-04:00,12.35870361328125,23.71471405029297,19.58358383178711,1552.010009765625,157700.0,13.369999885559082
2013-04-18 00:00:00-04:00,12.028873443603516,23.681819915771484,19.16691780090332,1541.6099853515625,154526.0,12.970999717712402
2013-04-19 00:00:00-04:00,11.982234001159668,24.487934112548828,20.016767501831055,1555.25,157861.0,13.015999794006348
2013-04-22 00:00:00-04:00,12.231987953186035,25.359861373901367,20.02277374267578,1562.5,157342.0,13.177499771118164
2013-04-23 00:00:00-04:00,12.460874557495117,25.17066192626953,20.21771812438965,1578.780029296875,159980.0,13.444999694824219
2013-04-24 00:00:00-04:00,12.440317153930664,26.124847412109375,20.35660743713379,1578.7900390625,159950.0,13.439000129699707
2013-04-25 00:00:00-04:00,12.529911041259766,26.272912979125977,20.24774742126465,1585.1600341796875,161025.0,13.734999656677246
2013-04-26 00:00:00-04:00,12.800522804260254,26.14952278137207,20.05555534362793,1582.239990234375,160618.0,12.740500450134277
2013-04-29 00:00:00-04:00,13.19693660736084,26.824031829833984,20.496997833251953,1593.6099853515625,159700.0,12.487000465393066
2013-04-30 00:00:00-04:00,13.585366249084473,27.227096557617188,20.634885787963867,1597.5699462890625,159000.0,12.690500259399414
2013-05-01 00:00:00-04:00,13.478287696838379,26.914520263671875,20.531280517578125,1582.699951171875,159699.0,12.411499977111816
2013-05-02 00:00:00-04:00,13.669435501098633,27.276451110839844,20.761011123657227,1597.5899658203125,160857.0,12.6274995803833
2013-05-03 00:00:00-04:00,13.806278228759766,27.54789161682129,21.16416358947754,1614.4200439453125,162904.0,12.90250015258789
2013-05-06 00:00:00-04:00,14.13550090789795,27.761768341064453,21.56031036376953,1617.5,164990.0,12.78600025177002
